host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
12221110,Santa Teresa,Private room,71,1,0,2,364
57462736,Centro,Entire home/apt,199,2,0,3,342
32271055,Jacarepagu,Entire home/apt,605,7,0,1,363
14907863,Jacarepagu,Shared room,150,2,1,1,90
120632324,Centro,Entire home/apt,101,2,0,1,180
67936446,Jacarepagu,Entire home/apt,349,30,0,1,365
411441,Centro,Entire home/apt,71,2,78,2,44
87270018,Jacarepagu,Entire home/apt,1100,5,0,1,89
22863471,Botafogo,Entire home/apt,131,1,62,1,64
11428081,Flamengo,Entire home/apt,169,4,0,2,297
84132893,Tijuca,Entire home/apt,398,5,0,1,87
16109542,Urca,Entire home/apt,1600,1,0,2,365
114551546,Jacarepagu,Entire home/apt,398,4,8,1,167
87813292,Barra da Tijuca,Private room,199,1,0,1,364
81090232,Barra da Tijuca,Private room,601,10,0,1,358
15442147,Jacarepagu,Entire home/apt,210,2,2,1,166
4168313,Santa Teresa,Private room,218,3,4,6,365
11209609,Tijuca,Entire home/apt,120,2,16,2,277
175467386,Tijuca,Entire home/apt,83,1,1,1,355
5233930,Tijuca,Entire home/apt,999,7,0,1,365
171407193,Centro,Private room,199,2,0,1,363
22724326,Jacarepagu,Entire home/apt,398,2,18,1,315
15568094,Tijuca,Entire home/apt,71,1,36,1,364
12756473,Barra da Tijuca,Private room,180,1,21,1,365
2537111,Centro,Entire home/apt,124,3,15,11,175
10893041,Barra da Tijuca,Private room,199,3,2,4,365
11791710,Centro,Entire home/apt,120,1,2,2,364
1712351,Tijuca,Entire home/apt,342,2,0,2,179
14819916,Tijuca,Entire home/apt,451,1,0,2,179
10613865,Jacarepagu,Private room,83,1,2,1,87
94386536,Tijuca,Private room,38,7,0,1,87
101865099,Centro,Private room,49,2,34,1,171
14222374,Botafogo,Private room,101,5,1,3,365
10153238,Flamengo,Private room,225,4,3,1,6
47751943,Barra da Tijuca,Entire home/apt,319,2,2,1,363
182296728,Barra da Tijuca,Entire home/apt,590,2,0,1,342
58483834,Barra da Tijuca,Entire home/apt,289,7,0,1,322
65454080,Barra da Tijuca,Entire home/apt,391,2,4,1,235
11427201,Barra da Tijuca,Entire home/apt,500,7,0,1,89
104950056,Jardim Botnico,Entire home/apt,349,1,0,1,123
56527014,Jardim Botnico,Entire home/apt,252,2,7,1,167
65931705,Barra da Tijuca,Entire home/apt,1551,1,0,1,364
2093718,Humait,Entire home/apt,282,3,43,1,334
64233256,Lagoa,Entire home/apt,214,4,25,1,50
81244634,Barra da Tijuca,Entire home/apt,1739,2,0,1,19
3485618,Lagoa,Private room,68,1,2,1,364
13060119,Tijuca,Private room,939,1,0,3,365
56595438,Tijuca,Private room,49,1,1,1,89
102912519,Tijuca,Private room,180,2,3,2,365
15233360,Tijuca,Private room,203,2,0,1,364
4589827,Tijuca,Private room,999,7,0,1,365
65414376,Tijuca,Private room,79,1,0,1,364
87248875,Tijuca,Private room,252,1,1,2,364
26229603,Tijuca,Private room,79,2,0,1,362
112942637,Centro,Private room,113,1,0,1,365
53190228,Jacarepagu,Entire home/apt,225,7,3,1,104
108716250,Santa Teresa,Private room,131,1,1,2,364
84893611,Barra da Tijuca,Entire home/apt,2501,15,0,1,365
97178251,Tijuca,Private room,101,30,0,1,362
6857632,Lagoa,Entire home/apt,702,3,7,1,358
9653822,Lagoa,Entire home/apt,1082,3,12,1,364
86728239,Lagoa,Entire home/apt,376,1,0,1,364
13201491,Jardim Botnico,Entire home/apt,451,1,0,1,365
25985298,Lagoa,Entire home/apt,541,3,0,1,362
14733035,Barra da Tijuca,Entire home/apt,3249,1,0,1,365
9311314,Jacarepagu,Entire home/apt,86,2,30,1,26
82689838,Jacarepagu,Entire home/apt,150,2,2,1,58
183216513,Barra da Tijuca,Private room,53,365,0,3,358
6762336,Lagoa,Entire home/apt,128,300,63,1,364
6278841,Barra da Tijuca,Entire home/apt,999,30,0,2,178
91242467,Tijuca,Private room,109,1,7,1,160
66612443,Barra da Tijuca,Entire home/apt,252,1,9,1,347
15392528,Tijuca,Private room,75,2,28,2,79
11386725,Lagoa,Entire home/apt,199,4,5,7,342
59013736,Lagoa,Entire home/apt,451,2,0,17,9
110000412,Barra da Tijuca,Entire home/apt,1499,2,0,1,90
77779563,Jacarepagu,Entire home/apt,800,5,0,1,179
54708132,Recreio dos Bandeirantes,Entire home/apt,349,15,0,1,365
24776380,Barra da Tijuca,Private room,150,2,7,2,116
31155352,Itanhang,Shared room,131,1,0,1,364
27152548,Itanhang,Shared room,79,1,1,6,358
84332929,Barra da Tijuca,Entire home/apt,7001,10,0,1,89
1590177,Centro,Entire home/apt,263,5,4,1,365
85908993,Centro,Entire home/apt,135,2,9,1,350
14727360,Rio Comprido,Entire home/apt,252,2,13,1,0
67940174,Jacarepagu,Entire home/apt,1100,5,0,1,362
62173061,Tijuca,Entire home/apt,101,1,15,1,9
46886274,Centro,Private room,75,1,0,3,365
67672988,Centro,Private room,49,1,5,1,88
50047182,Centro,Entire home/apt,86,2,0,6,365
70729302,Centro,Shared room,41,1,5,2,364
28338055,Centro,Entire home/apt,101,3,1,2,133
16270911,Centro,Private room,79,2,1,1,364
23819828,Santa Teresa,Private room,135,1,1,1,365
14605137,Barra da Tijuca,Entire home/apt,999,3,0,1,365
65100455,Barra da Tijuca,Entire home/apt,169,3,0,2,365
11948470,Centro,Entire home/apt,162,5,3,1,270
5283489,Barra da Tijuca,Private room,387,1,1,1,365
63213540,Barra da Tijuca,Private room,120,1,1,2,365
59195258,Jacarepagu,Private room,90,1,7,2,335
14206311,Centro,Entire home/apt,300,3,0,1,364
16038519,Barra da Tijuca,Private room,150,1,32,1,12
74870460,Jacarepagu,Private room,199,1,1,3,364
22240461,Jacarepagu,Private room,300,2,0,2,6
34615064,Jacarepagu,Entire home/apt,451,2,0,1,177
86596499,Jacarepagu,Private room,199,1,5,1,365
55039030,Jacarepagu,Entire home/apt,999,7,0,1,364
67118058,Recreio dos Bandeirantes,Private room,376,3,1,1,364
14878390,Jacarepagu,Private room,101,3,0,2,180
86161830,Centro,Entire home/apt,252,6,0,1,362
25320966,Centro,Entire home/apt,180,1,0,1,365
47664186,Barra da Tijuca,Entire home/apt,165,5,2,7,359
31745366,Barra da Tijuca,Entire home/apt,180,2,0,1,345
83755310,Jacarepagu,Private room,49,1,11,1,341
43714852,Barra da Tijuca,Entire home/apt,146,1,4,3,143
89566669,Jacarepagu,Entire home/apt,222,2,0,4,172
15335992,Barra da Tijuca,Entire home/apt,2299,7,0,2,16
115068428,Barra da Tijuca,Entire home/apt,300,3,1,1,180
80338139,Barra da Tijuca,Entire home/apt,285,2,1,10,331
66059226,Jacarepagu,Entire home/apt,781,7,0,2,364
32013519,Barra da Tijuca,Private room,162,2,6,2,331
15212205,Jacarepagu,Entire home/apt,199,1,16,1,356
41443826,Barra da Tijuca,Entire home/apt,165,2,1,2,198
157698681,Barra da Tijuca,Entire home/apt,349,4,2,1,146
72840648,Recreio dos Bandeirantes,Entire home/apt,939,20,0,1,358
82093186,Barra da Tijuca,Private room,252,1,0,3,0
30436023,Recreio dos Bandeirantes,Shared room,240,1,0,3,365
67819436,Recreio dos Bandeirantes,Shared room,101,1,5,4,365
6662278,Recreio dos Bandeirantes,Shared room,38,1,4,1,361
74870460,Jacarepagu,Private room,300,2,6,3,363
36802283,Camorim,Private room,150,2,2,2,357
77887893,Jacarepagu,Private room,300,5,0,3,365
89214659,Jacarepagu,Private room,300,1,0,1,365
71358919,Barra da Tijuca,Private room,282,2,1,1,363
41001462,Barra da Tijuca,Private room,349,7,0,2,365
2316823,Barra da Tijuca,Private room,282,3,1,2,365
571875,Barra da Tijuca,Private room,90,6,0,3,365
147191098,Jacarepagu,Entire home/apt,1499,1,0,30,365
143040247,Barra da Tijuca,Private room,150,3,1,2,180
10257468,Barra da Tijuca,Entire home/apt,601,1,0,1,365
26073607,Barra da Tijuca,Entire home/apt,500,2,5,2,41
86416815,Barra da Tijuca,Entire home/apt,853,15,0,1,364
4611612,Jacarepagu,Entire home/apt,150,1,28,1,356
91509279,Lagoa,Private room,101,2,0,1,362
21923848,Jacarepagu,Entire home/apt,252,30,0,1,365
132691059,Jacarepagu,Entire home/apt,199,1,0,1,88
100693784,Jacarepagu,Entire home/apt,180,3,3,3,364
84706105,Barra da Tijuca,Entire home/apt,131,2,13,1,143
167472593,Camorim,Entire home/apt,225,1,2,10,363
4920220,Jacarepagu,Entire home/apt,150,7,4,1,60
76836121,Jacarepagu,Entire home/apt,113,1,5,1,365
81537375,Jacarepagu,Entire home/apt,680,10,0,1,362
4878232,Jacarepagu,Entire home/apt,252,2,0,5,339
11820289,Barra da Tijuca,Private room,451,1,0,1,180
40161874,Barra da Tijuca,Entire home/apt,563,3,7,1,325
31304612,Recreio dos Bandeirantes,Entire home/apt,398,2,9,1,365
31112734,Barra da Tijuca,Entire home/apt,199,3,4,1,253
18102304,Jacarepagu,Entire home/apt,150,2,3,1,30
21655637,Barra da Tijuca,Private room,563,2,0,1,364
62924707,Barra da Tijuca,Entire home/apt,601,7,2,1,141
93896519,Jacarepagu,Entire home/apt,109,2,21,2,89
53363257,Jacarepagu,Entire home/apt,300,3,0,1,365
4878232,Jacarepagu,Entire home/apt,252,2,0,5,365
11504031,Recreio dos Bandeirantes,Entire home/apt,252,1,0,3,358
106236679,Recreio dos Bandeirantes,Entire home/apt,669,7,0,1,365
58716496,Barra da Tijuca,Entire home/apt,300,1,2,1,180
101845434,Copacabana,Entire home/apt,300,7,4,2,307
9084411,Ipanema,Entire home/apt,338,7,2,1,87
51244907,Copacabana,Private room,90,3,7,1,90
31275569,Ipanema,Entire home/apt,488,3,0,114,112
50458137,Copacabana,Entire home/apt,4999,1,0,54,364
5185304,Leme,Private room,56,2,83,1,9
54408402,Copacabana,Private room,180,1,3,2,365
26959477,Ipanema,Entire home/apt,1251,1,0,11,365
53403609,Copacabana,Entire home/apt,751,1,0,5,359
64848388,Copacabana,Entire home/apt,120,4,0,2,344
111634649,Copacabana,Entire home/apt,135,4,31,2,340
41727938,Copacabana,Entire home/apt,169,7,11,1,170
6531941,Copacabana,Entire home/apt,1499,1,0,1,179
98426954,Copacabana,Entire home/apt,94,5,9,1,249
12194220,Leme,Entire home/apt,349,3,0,2,365
1229602,Leme,Entire home/apt,252,1,4,1,358
26781870,Barra da Tijuca,Entire home/apt,346,2,26,1,253
63876382,Recreio dos Bandeirantes,Entire home/apt,372,5,2,1,364
147577786,Camorim,Entire home/apt,240,2,2,2,347
186052342,Barra da Tijuca,Entire home/apt,139,2,2,4,245
67224893,Jacarepagu,Shared room,601,1,1,1,365
169545205,Recreio dos Bandeirantes,Entire home/apt,650,2,0,1,90
29475411,Barra da Tijuca,Entire home/apt,199,1,95,12,347
125360223,Barra da Tijuca,Entire home/apt,218,2,0,1,252
125151411,Barra da Tijuca,Entire home/apt,229,2,1,2,364
1108497,Jacarepagu,Entire home/apt,300,3,0,1,364
71297738,Jacarepagu,Entire home/apt,199,10,1,1,365
86480865,Recreio dos Bandeirantes,Entire home/apt,601,5,0,2,363
68557950,Barra da Tijuca,Entire home/apt,4999,8,0,1,83
11845358,Barra da Tijuca,Entire home/apt,1998,10,0,1,363
156095682,Jardim Botnico,Private room,71,1,3,2,26
24875779,Barra da Tijuca,Entire home/apt,349,2,2,1,247
27324069,Humait,Private room,195,1,0,1,0
18606553,Barra da Tijuca,Entire home/apt,2501,7,0,1,83
156095682,Jardim Botnico,Private room,86,1,3,2,87
71742163,Barra da Tijuca,Entire home/apt,1014,5,0,1,363
116831404,Recreio dos Bandeirantes,Entire home/apt,601,5,0,3,222
8493050,Barra da Tijuca,Private room,177,2,5,3,365
36051308,Barra da Tijuca,Entire home/apt,331,2,1,1,102
84909629,Itanhang,Private room,180,2,1,3,365
77902606,Recreio dos Bandeirantes,Entire home/apt,353,3,0,3,178
32013519,Barra da Tijuca,Private room,162,2,3,2,365
143905840,Recreio dos Bandeirantes,Entire home/apt,252,2,0,1,89
27190765,Recreio dos Bandeirantes,Entire home/apt,800,5,0,1,365
77329459,Barra da Tijuca,Entire home/apt,999,15,0,1,365
16469826,Barra da Tijuca,Entire home/apt,533,7,1,2,358
74465136,Centro,Entire home/apt,143,2,2,1,194
34938631,Barra da Tijuca,Entire home/apt,252,1,3,6,364
147191098,Jacarepagu,Private room,1521,1,1,30,365
7452329,Laranjeiras,Entire home/apt,252,2,1,2,89
24776380,Barra da Tijuca,Entire home/apt,188,3,9,2,247
85493490,Recreio dos Bandeirantes,Entire home/apt,349,10,0,3,364
20983064,Barra da Tijuca,Entire home/apt,319,3,27,9,357
42192230,Jacarepagu,Entire home/apt,124,1,54,1,355
16969222,Barra da Tijuca,Entire home/apt,150,1,57,3,56
29046905,Barra da Tijuca,Entire home/apt,177,1,2,2,232
77767041,Jacarepagu,Entire home/apt,500,1,0,1,83
72296387,Jacarepagu,Entire home/apt,406,12,0,5,365
47368951,Barra da Tijuca,Entire home/apt,139,3,57,1,110
145473245,Jacarepagu,Private room,199,2,0,5,88
110729977,Barra da Tijuca,Entire home/apt,252,3,4,1,358
88587016,Centro,Private room,338,1,0,2,365
198879927,Recreio dos Bandeirantes,Entire home/apt,601,7,0,1,363
60997229,Recreio dos Bandeirantes,Private room,199,1,1,2,364
82068910,Jacarepagu,Entire home/apt,1315,1,0,1,365
14142504,Recreio dos Bandeirantes,Entire home/apt,451,5,0,2,347
7675229,Tijuca,Entire home/apt,199,1,0,1,359
142411521,Recreio dos Bandeirantes,Entire home/apt,165,3,0,1,271
13130782,Rio Comprido,Entire home/apt,999,7,0,1,365
19273271,Santa Teresa,Entire home/apt,75,2,7,3,179
70058233,Laranjeiras,Private room,101,1,0,1,365
10259822,Santa Teresa,Private room,131,1,0,4,365
14689000,Andara,Private room,79,2,0,1,179
13191029,Tijuca,Private room,150,1,0,1,365
14274007,Laranjeiras,Private room,177,10,0,1,363
218806596,Laranjeiras,Entire home/apt,120,1,0,1,240
74642313,Rio Comprido,Private room,199,2,0,1,363
59089584,Tijuca,Entire home/apt,101,2,2,2,28
4228428,Laranjeiras,Entire home/apt,398,7,0,1,365
71180212,Camorim,Entire home/apt,714,15,0,1,365
110120956,Graja,Private room,150,1,0,1,179
76789430,Vila Isabel,Private room,34,30,0,1,358
11257024,Jardim Botnico,Private room,398,1,0,2,365
11524876,Gvea,Entire home/apt,601,2,1,1,88
82488876,Andara,Private room,180,1,0,2,363
196350315,Botafogo,Entire home/apt,146,2,1,1,56
81946418,Recreio dos Bandeirantes,Entire home/apt,999,10,0,1,364
79264597,Barra da Tijuca,Entire home/apt,800,1,0,1,89
101385402,Centro,Shared room,49,1,0,1,364
146205214,Barra da Tijuca,Entire home/apt,225,2,3,1,216
239326,Barra da Tijuca,Entire home/apt,676,2,16,1,81
96050102,Maracan,Entire home/apt,252,5,0,1,358
13379988,Cosme Velho,Private room,177,2,0,1,89
28830006,Jacarepagu,Entire home/apt,120,2,5,1,0
11932002,Botafogo,Entire home/apt,300,3,1,3,0
116138973,Centro,Entire home/apt,128,6,0,1,0
43384102,Botafogo,Private room,162,1,0,3,0
132667406,Jacarepagu,Shared room,120,3,0,3,0
76187534,Flamengo,Private room,75,2,1,2,0
42464279,Copacabana,Entire home/apt,4999,5,0,1,0
11974091,Copacabana,Private room,124,2,8,3,0
122194450,Pechincha,Entire home/apt,252,1,0,1,0
21729826,Flamengo,Private room,98,1,8,1,0
15030212,Barra da Tijuca,Entire home/apt,315,2,0,1,269
78085554,Recreio dos Bandeirantes,Entire home/apt,2254,20,0,1,89
56986078,Barra da Tijuca,Entire home/apt,1878,7,0,1,365
8881572,Urca,Private room,451,2,1,1,365
10983494,Santa Cruz,Entire home/apt,270,4,0,1,365
129783803,Paquet,Entire home/apt,199,2,2,1,352
82867819,Barra da Tijuca,Entire home/apt,222,2,1,1,355
12282942,Urca,Private room,488,1,0,1,365
103691209,Cocot,Private room,120,1,0,3,365
126618241,Santa Cruz,Entire home/apt,90,2,4,1,111
87677717,Taquara,Entire home/apt,199,5,0,1,358
54879119,Cosmos,Entire home/apt,563,1,0,1,365
74228462,Recreio dos Bandeirantes,Private room,150,1,0,2,365
105673102,Recreio dos Bandeirantes,Entire home/apt,90,2,41,2,297
64879378,Gardnia Azul,Entire home/apt,601,3,0,1,89
115036515,Recreio dos Bandeirantes,Entire home/apt,999,4,0,1,90
65974106,Vargem Grande,Entire home/apt,14502,1,0,1,365
10812304,Anil,Shared room,101,1,0,6,364
168730646,Todos os Santos,Entire home/apt,173,2,1,1,358
86069460,Barra da Tijuca,Entire home/apt,398,2,26,1,243
54398007,Barra da Tijuca,Entire home/apt,180,3,19,2,126
92674139,Barra da Tijuca,Entire home/apt,252,2,2,7,90
14547679,So Conrado,Private room,349,3,1,3,365
11567585,Maracan,Entire home/apt,999,1,0,1,365
70646886,Barra da Tijuca,Entire home/apt,6201,4,0,12,358
150001252,Recreio dos Bandeirantes,Private room,94,2,2,3,345
76847164,Vidigal,Shared room,38,1,0,1,365
11296398,Barra da Tijuca,Entire home/apt,1600,1,0,1,365
82566634,Camorim,Entire home/apt,800,10,0,1,87
84974632,Camorim,Private room,376,1,0,1,358
62151775,Centro,Entire home/apt,342,2,1,1,275
69297953,Barra da Tijuca,Entire home/apt,2329,1,0,1,364
87284619,Recreio dos Bandeirantes,Entire home/apt,1799,1,0,1,365
10298854,Glria,Entire home/apt,398,1,0,2,365
160062600,Botafogo,Private room,180,3,0,1,365
127894457,Copacabana,Private room,124,3,1,1,0
125385665,Copacabana,Private room,79,2,2,1,0
69250326,Centro,Entire home/apt,699,4,0,1,0
5530765,Barra da Tijuca,Entire home/apt,135,2,1,1,0
66720869,Barra da Tijuca,Entire home/apt,199,1,4,1,0
86363842,Maracan,Entire home/apt,282,2,1,1,0
13250429,Botafogo,Private room,101,10,0,1,0
85144032,So Francisco Xavier,Entire home/apt,327,7,0,1,0
16756741,Copacabana,Entire home/apt,165,2,2,3,0
48500158,Copacabana,Entire home/apt,1191,2,2,1,4
27125991,Gardnia Azul,Entire home/apt,601,4,0,1,0
48619908,Copacabana,Entire home/apt,289,1,0,3,0
532498,Ipanema,Entire home/apt,458,2,2,29,360
11329697,Leme,Private room,109,1,7,1,303
43688755,Tijuca,Private room,41,1,2,1,0
82840434,Barra da Tijuca,Entire home/apt,1052,7,0,1,0
81660850,Barra da Tijuca,Entire home/apt,1499,2,0,1,0
3592507,Humait,Entire home/apt,451,5,0,1,0
12137900,Barra da Tijuca,Entire home/apt,1052,3,0,1,0
77982505,Jacarepagu,Private room,500,1,2,1,0
37273996,Ipanema,Private room,120,1,1,2,0
14232658,Recreio dos Bandeirantes,Entire home/apt,597,10,0,1,0
79180727,Maracan,Entire home/apt,500,6,0,1,0
76333980,Botafogo,Private room,331,15,0,7,0
9240616,Copacabana,Entire home/apt,391,1,0,3,0
76614528,Barra da Tijuca,Private room,800,1,0,2,0
77370187,Jacarepagu,Entire home/apt,1202,25,0,1,0
80883501,Vargem Pequena,Entire home/apt,199,5,1,1,0
72886927,Glria,Entire home/apt,222,7,0,1,0
76019576,Tijuca,Entire home/apt,830,7,0,1,0
15078728,Barra da Tijuca,Entire home/apt,699,3,1,1,0
11705854,Barra da Tijuca,Entire home/apt,1198,10,0,1,0
4701195,Copacabana,Entire home/apt,939,5,0,1,0
70771693,Botafogo,Private room,488,1,0,1,0
62674531,Recreio dos Bandeirantes,Entire home/apt,1401,1,0,1,0
86574443,Barra da Tijuca,Entire home/apt,999,1,0,1,364
65390811,Barra de Guaratiba,Entire home/apt,101,2,2,1,363
80693532,Recreio dos Bandeirantes,Entire home/apt,999,3,0,1,364
150837057,Leme,Private room,98,1,1,1,358
54484992,Urca,Private room,398,4,3,2,194
23044111,Vargem Grande,Private room,199,3,0,1,365
81618205,Freguesia (Jacarepagu),Entire home/apt,999,7,0,1,362
84760150,Anil,Entire home/apt,413,6,0,1,362
181563314,Inhama,Private room,184,1,0,6,357
53213322,Praa Seca,Entire home/apt,676,1,0,1,365
54174525,Praa Seca,Entire home/apt,177,4,0,1,364
24979035,Encantado,Entire home/apt,101,1,0,1,365
91654021,Leme,Entire home/apt,229,3,0,213,365
81522513,Anil,Entire home/apt,255,15,0,1,362
63664329,Higienpolis,Private room,49,1,4,3,364
2109149,Todos os Santos,Private room,334,1,0,2,89
87665528,Jacarepagu,Entire home/apt,999,4,0,1,364
50654338,Vargem Grande,Entire home/apt,800,5,0,1,364
57656961,Engenho de Dentro,Private room,436,5,0,1,90
73463234,Gardnia Azul,Entire home/apt,548,1,0,1,365
15900036,Alto da Boa Vista,Entire home/apt,15001,1,0,15,365
6431738,Graja,Entire home/apt,650,1,0,1,365
83937896,Freguesia (Jacarepagu),Entire home/apt,1499,7,0,1,358
116812625,Recreio dos Bandeirantes,Private room,71,7,1,1,365
61163071,Vargem Pequena,Private room,1014,3,0,4,365
34253801,Recreio dos Bandeirantes,Private room,109,2,0,1,363
62021577,Vargem Grande,Private room,222,2,0,1,365
65646522,Vargem Grande,Private room,300,1,0,1,363
12206802,Maria da Graa,Private room,398,1,0,1,365
14638069,Mier,Private room,49,1,0,6,363
47197610,Barra de Guaratiba,Entire home/apt,285,3,0,1,180
134598143,Barra de Guaratiba,Entire home/apt,229,1,1,1,365
34818882,Bonsucesso,Entire home/apt,1499,365,0,1,365
55964024,Barra de Guaratiba,Entire home/apt,188,1,0,1,364
86129318,Osvaldo Cruz,Private room,901,15,0,2,88
34436210,Barra da Tijuca,Entire home/apt,252,3,2,20,363
4005407,Barra da Tijuca,Entire home/apt,349,2,7,38,365
17175278,Penha Circular,Entire home/apt,143,1,1,7,180
82868459,Freguesia (Jacarepagu),Private room,500,1,0,1,88
84093900,Graja,Private room,601,1,0,1,88
57172435,Freguesia (Jacarepagu),Private room,1502,1,0,1,365
61251914,Leme,Entire home/apt,451,2,0,1,53
16188918,Anil,Private room,563,1,0,3,362
86402266,Vaz Lobo,Entire home/apt,939,15,0,1,365
68229090,Quintino Bocaiva,Private room,41,2,0,1,362
43348778,Madureira,Private room,60,3,15,2,363
83143990,Anil,Private room,376,1,2,1,87
104277975,Quintino Bocaiva,Private room,90,1,1,1,179
4005407,Barra da Tijuca,Entire home/apt,751,1,4,38,364
49897959,Barra da Tijuca,Entire home/apt,650,1,0,1,365
44175380,Barra da Tijuca,Entire home/apt,300,1,0,1,358
65263999,Barra da Tijuca,Entire home/apt,300,1,0,1,352
