host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7249212,Phillipe,Ipanema  ,Entire home/apt,999,7,0,,,1,0
7250149,Gabriela,Laranjeiras  ,Entire home/apt,1100,10,0,,,1,365
7250411,Tamara,Flamengo  ,Entire home/apt,180,3,0,,,1,62
7264115,Roberta,Recreio dos Bandeirantes,Private room,252,3,0,,,1,83
7266254,Maria,Ipanema  ,Entire home/apt,751,5,0,,,1,0
7267399,Maria,Jardim Botanico ,Private room,199,2,0,,,1,90
7273673,Diana,Copacabana  ,Private room,222,2,2,02/01/2017,0.08,1,362
7276406,Michelle,Barra da Tijuca,Entire home/apt,162,10,0,,,1,365
7285435,Marcio,Copacabana  ,Entire home/apt,101,5,22,27/02/2017,0.51,1,173
7286769,Igor,Jacarepagua  ,Entire home/apt,601,1,0,,,1,0
7291169,Maria Jose,Itanhanga  ,Entire home/apt,79,5,3,25/08/2016,0.09,1,363
7297019,Dario,Urca  ,Private room,218,2,6,23/08/2016,0.11,1,364
7300035,Felipe,Humaita  ,Private room,90,1,8,23/03/2018,0.61,1,178
7300608,Priscilla,Barra da Tijuca,Entire home/apt,300,4,1,06/03/2014,0.02,2,0
7300608,Priscilla,Salo Conrado ,Entire home/apt,451,4,0,,,2,0
7301006,Bruna,Salo Cristavalo ,Entire home/apt,1315,1,0,,,1,364
7308802,Christian,Laranjeiras  ,Entire home/apt,939,5,0,,,1,0
7312916,Marc,Laranjeiras  ,Entire home/apt,654,3,4,08/06/2015,0.09,1,360
7314878,Ma Isabel,Santa Teresa ,Entire home/apt,428,1,4,22/08/2016,0.09,2,359
7314878,Ma Isabel,Santa Teresa ,Private room,75,1,0,,,2,365
7315787,Omar,Jacarepagua  ,Entire home/apt,349,1,1,15/08/2016,0.04,1,364
7318672,Andra,Botafogo  ,Entire home/apt,729,1,0,,,1,0
7334368,Juliana,Botafogo  ,Entire home/apt,800,7,0,,,1,0
7336913,Cassio,Flamengo  ,Private room,120,3,0,,,1,179
7339827,Isabella,Copacabana  ,Entire home/apt,1070,1,0,,,1,0
7341884,Juliana,Leme  ,Entire home/apt,282,2,0,,,1,167
7341935,Pedro,Tijuca  ,Entire home/apt,4000,10,0,,,1,0
7343421,Mariangela,Copacabana  ,Entire home/apt,162,2,85,24/09/2018,1.65,1,0
7354520,Paula  Carolina,Recreio dos Bandeirantes,Entire home/apt,451,1,0,,,1,364
7359029,Fabiana,Copacabana  ,Entire home/apt,252,1,0,,,1,364
7364273,Djalma,Leblon  ,Entire home/apt,1311,5,3,29/10/2016,0.11,1,0
7364462,Angela,Leblon  ,Private room,199,10,0,,,1,0
7366955,Marina,Jardim Botanico ,Entire home/apt,500,3,2,04/07/2017,0.06,1,345
7376666,Maria Helena,Leblon  ,Entire home/apt,451,2,2,10/01/2018,0.1,1,177
7378570,Torsten,Recreio dos Bandeirantes,Entire home/apt,421,4,4,14/08/2016,0.11,1,0
7385348,Valentina,Jardim Botanico ,Entire home/apt,1348,15,1,24/08/2016,0.04,1,365
7385378,Tania,Barra da Tijuca,Entire home/apt,222,1,1,13/02/2018,0.12,1,85
7386906,Alexandre   Gilce,Copacabana  ,Entire home/apt,169,5,5,23/02/2018,0.19,1,348
7399023,Adriana,Copacabana  ,Entire home/apt,252,1,0,,,1,284
7405995,Jose Antonio,Barra da Tijuca,Entire home/apt,229,3,8,18/07/2018,0.15,2,146
7405995,Jose Antonio,Leblon  ,Entire home/apt,319,3,0,,,2,167
7407736,Patrick,Copacabana  ,Entire home/apt,349,2,42,16/09/2018,0.8,1,309
7418570,Jose,Copacabana  ,Private room,999,2,0,,,1,0
7423395,Eva,Leblon  ,Entire home/apt,2254,15,0,,,1,365
7439347,Walter,Ipanema  ,Entire home/apt,349,2,3,12/02/2018,0.05,1,365
7441068,Marcelo,Copacabana  ,Entire home/apt,139,4,48,01/04/2018,0.8,1,357
7448381,Valaria,Copacabana  ,Entire home/apt,169,2,11,23/01/2018,0.21,1,224
7452329,Luis,Laranjeiras  ,Private room,120,2,5,03/03/2017,0.1,2,365
7452329,Luis,Laranjeiras  ,Entire home/apt,252,2,1,10/09/2017,0.08,2,89
7462392,Claudia And Angus,Santa Teresa ,Entire home/apt,563,3,10,01/01/2015,0.18,1,362
7462699,Almeida,Laranjeiras  ,Private room,75,3,0,,,3,0
7462699,Almeida,Laranjeiras  ,Private room,195,2,0,,,3,363
7462699,Almeida,Laranjeiras  ,Private room,109,3,0,,,3,365
7462789,Monica,Ipanema  ,Private room,71,2,73,22/09/2018,2.1,3,253
7462789,Monica,Ipanema  ,Private room,71,2,43,05/09/2018,1.4,3,246
7462789,Monica,Botafogo  ,Private room,71,7,3,24/09/2017,0.15,3,0
7462969,Ana Paula,Jacarepagua  ,Entire home/apt,563,7,3,12/08/2016,0.06,1,365
7466397,Thais,Copacabana  ,Private room,79,2,10,27/08/2018,2.17,1,0
7474990,Eileen,Jardim Botanico ,Entire home/apt,304,7,2,14/08/2016,0.06,1,365
7477584,Almir,Copacabana  ,Entire home/apt,184,4,46,28/03/2017,0.75,2,0
7477584,Almir,Leme  ,Entire home/apt,139,3,4,20/02/2015,0.08,2,0
7483450,Karen,Copacabana  ,Entire home/apt,165,3,45,10/10/2018,0.77,1,146
7493694,Regina,Copacabana  ,Entire home/apt,229,3,17,15/02/2018,0.29,1,359
7497815,Rodrigo,Ipanema  ,Entire home/apt,297,4,0,,,1,122
7501202,Dean,Botafogo  ,Entire home/apt,244,3,3,04/09/2018,1.2,1,0
7507296,Henrique Cito,Copacabana  ,Entire home/apt,259,2,80,30/09/2018,3.05,1,169
7507394,Dabora,Santa Teresa ,Entire home/apt,150,50,1,22/08/2016,0.04,1,364
7508720,Samira,Recreio dos Bandeirantes,Entire home/apt,1499,2,0,,,1,365
7509686,Cris,Vila Isabel ,Entire home/apt,601,3,0,,,1,365
7510759,Bruno,Flamengo  ,Entire home/apt,120,2,36,01/07/2018,1.55,1,86
7512139,Luisa & Rafael,Barra da Tijuca,Private room,120,1,14,01/06/2018,0.53,1,363
7519765,Adriano,Ipanema  ,Private room,124,2,0,,,1,358
7523190,Adriana,Humaita  ,Private room,120,2,7,14/01/2018,0.12,1,365
7524699,Andre,Copacabana  ,Private room,90,2,22,11/10/2018,0.87,1,53
7525008,Thais,Maier  ,Shared room,101,1,1,17/03/2018,0.14,1,363
7525886,Ana,Ipanema  ,Entire home/apt,199,2,65,28/04/2018,1.06,2,295
7525886,Ana,Ipanema  ,Entire home/apt,252,2,133,01/10/2018,2.19,2,320
7529812,Parola,Vargem Grande ,Entire home/apt,500,4,0,,,1,364
7532416,Will,Barra da Tijuca,Entire home/apt,601,2,4,28/12/2017,0.2,1,294
7534138,Maria Nazara,Laranjeiras  ,Private room,300,3,1,13/02/2018,0.12,2,315
7534138,Maria Nazara,Cosme Velho ,Private room,349,3,2,26/02/2017,0.06,2,320
7534476,Guta,Copacabana  ,Entire home/apt,177,20,82,23/05/2018,2.67,1,0
7535012,Luciana,Copacabana  ,Entire home/apt,203,3,12,18/01/2018,0.23,1,99
7543831,Lilia,Laranjeiras  ,Entire home/apt,2817,10,0,,,1,0
7544542,Renata,Copacabana  ,Private room,150,2,99,15/02/2018,1.56,2,0
7544542,Renata,Leblon  ,Entire home/apt,398,2,42,21/01/2018,1.33,2,0
7545649,Luiz,Barra da Tijuca,Entire home/apt,1878,1,0,,,1,0
7550977,Johann,Copacabana  ,Entire home/apt,143,7,7,24/03/2018,0.15,1,341
7551237,Josa,Botafogo  ,Private room,252,4,0,,,2,364
7551237,Josa,Botafogo  ,Entire home/apt,800,5,0,,,2,363
7556018,Paulo,Leme  ,Private room,71,3,7,28/06/2018,0.54,1,197
7565570,Linda,Catete  ,Entire home/apt,188,2,6,13/02/2018,0.18,5,361
7565570,Linda,Santa Teresa ,Entire home/apt,53,2,2,13/02/2018,0.06,5,360
7565570,Linda,Santa Teresa ,Entire home/apt,188,2,4,12/03/2018,0.12,5,362
7565570,Linda,Santa Teresa ,Entire home/apt,263,3,1,10/08/2016,0.04,5,362
7565570,Linda,Santa Teresa ,Entire home/apt,300,3,1,07/12/2017,0.1,5,361
7569307,Rejane E Mauro,Lagoa  ,Entire home/apt,424,2,90,03/09/2018,1.43,3,269
7569307,Rejane E Mauro,Copacabana  ,Entire home/apt,282,3,83,29/07/2017,1.34,3,281
7569307,Rejane E Mauro,Copacabana  ,Entire home/apt,222,2,10,30/07/2018,0.27,3,313
7571121,Angelica,Copacabana  ,Entire home/apt,398,4,0,,,1,359
7575981,Amalia,Copacabana  ,Entire home/apt,120,2,26,19/09/2017,0.42,1,364
7577597,Ecila,Recreio dos Bandeirantes,Entire home/apt,548,30,0,,,1,363
7577858,Ana Maria,Recreio dos Bandeirantes,Private room,64,1,42,30/09/2018,0.68,1,246
7578952,Bruno,Barra da Tijuca,Entire home/apt,109,2,18,13/07/2018,0.53,1,246
7591324,Joalo & Camilla,Santa Teresa ,Private room,79,4,0,,,1,89
7595592,Ana,Ipanema  ,Entire home/apt,300,3,18,14/02/2018,0.39,11,318
7595592,Ana,Ipanema  ,Private room,101,3,26,27/03/2018,0.63,11,292
7595592,Ana,Ipanema  ,Entire home/apt,199,3,8,15/04/2018,0.3,11,270
7595592,Ana,Ipanema  ,Entire home/apt,252,3,8,24/06/2018,0.4,11,332
7595592,Ana,Copacabana  ,Entire home/apt,199,3,7,26/08/2018,0.55,11,269
7595592,Ana,Copacabana  ,Entire home/apt,312,3,8,29/09/2018,0.33,11,320
7595592,Ana,Copacabana  ,Entire home/apt,120,3,8,12/05/2018,0.38,11,220
7595592,Ana,Copacabana  ,Entire home/apt,259,3,5,05/05/2018,0.34,11,298
7595592,Ana,Copacabana  ,Private room,428,5,0,,,11,358
7595592,Ana,Ipanema  ,Entire home/apt,150,2,1,27/11/2016,0.04,11,232
7595592,Ana,Ipanema  ,Private room,131,4,0,,,11,79
7598382,Italo,Catete  ,Entire home/apt,199,4,2,22/05/2016,0.06,1,284
7598602,Rafael,Vila Isabel ,Private room,135,1,0,,,1,365
7598883,Pedro,Copacabana  ,Entire home/apt,222,4,13,14/02/2018,0.25,1,365
7599012,Washington,Copacabana  ,Entire home/apt,150,2,2,11/01/2018,0.2,1,98
7613166,Vitor,Centro  ,Private room,38,2,12,01/10/2018,0.61,1,72
7613553,Rafael,Vargem Pequena ,Private room,327,2,0,,,1,365
7614714,Lya,Ipanema  ,Entire home/apt,849,2,2,14/06/2018,0.25,1,349
7623791,Irenice,Copacabana  ,Entire home/apt,252,7,2,27/10/2015,0.05,1,365
7630878,Milton & Luzianne,Jacarepagua  ,Private room,398,2,0,,,2,364
7630878,Milton & Luzianne,Jacarepagua  ,Entire home/apt,601,3,6,11/02/2016,0.1,2,364
7631308,Silvio  Cesar,Centro  ,Entire home/apt,289,2,2,20/09/2017,0.1,1,364
7632596,Andrea,Botafogo  ,Private room,500,1,0,,,1,89
7633239,Neide,Copacabana  ,Entire home/apt,605,7,0,,,2,365
7633239,Neide,Copacabana  ,Entire home/apt,864,4,0,,,2,363
7634126,Mila,Copacabana  ,Private room,116,1,4,01/12/2016,0.15,1,365
7635950,Lais,Urca  ,Entire home/apt,349,2,2,04/07/2018,0.14,1,116
7645201,Laura,Botafogo  ,Entire home/apt,195,28,38,21/09/2018,1.12,2,269
7645201,Laura,Ipanema  ,Private room,237,2,2,12/01/2018,0.21,2,0
7647089,Claudia,Leblon  ,Entire home/apt,214,5,9,15/08/2018,0.2,1,330
7647340,Karine,Centro  ,Entire home/apt,101,5,0,,,1,363
7648846,Alexandre,Barra da Tijuca,Entire home/apt,60,365,0,,,1,362
7649446,Viviane,Gamboa  ,Private room,162,3,1,17/06/2014,0.02,1,365
7650467,Mariza,Vila Isabel ,Entire home/apt,563,1,0,,,1,0
7651871,Joze Candido,Ipanema  ,Entire home/apt,229,3,112,03/09/2018,3.26,1,140
7660449,Shannon,Leme  ,Entire home/apt,901,3,0,,,1,0
7661657,Luzia,Rocinha  ,Entire home/apt,68,15,0,,,1,90
7668341,Deborah,Copacabana  ,Entire home/apt,1878,7,0,,,1,363
7673499,Andrea,Ipanema  ,Entire home/apt,203,2,41,11/09/2018,1.21,1,133
7675229,Marcio,Tijuca  ,Entire home/apt,199,1,0,,,1,359
7676117,Mayra,Leme  ,Entire home/apt,252,5,10,05/03/2017,0.16,5,352
7676117,Mayra,Ipanema  ,Entire home/apt,300,3,12,10/01/2018,0.35,5,355
7676117,Mayra,Lagoa  ,Entire home/apt,3001,1,0,,,5,0
7676117,Mayra,Ipanema  ,Private room,169,1,0,,,5,360
7676117,Mayra,Ipanema  ,Private room,150,1,0,,,5,360
7681051,Laura,Portuguesa  ,Private room,90,1,27,04/07/2018,1.35,1,9
7681756,Anna E Giovanni,Glaria  ,Private room,173,1,3,23/08/2016,0.11,1,0
7689289,Pau,Copacabana  ,Private room,150,7,0,,,1,0
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,207,2,39,08/10/2018,0.95,9,255
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,225,2,45,29/09/2018,1.19,9,274
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,244,2,37,22/04/2018,0.88,9,279
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,297,2,50,01/10/2018,1.18,9,272
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,188,2,11,28/03/2018,0.42,9,120
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,267,2,69,27/03/2018,1.61,9,78
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,162,2,15,14/02/2018,0.36,9,47
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,207,2,17,18/07/2018,0.48,9,293
7692877,Georgeana & Paulino,Ipanema  ,Entire home/apt,177,2,54,15/09/2018,1.81,9,279
7694522,Karl Erik,Gavea  ,Entire home/apt,349,30,15,13/06/2017,0.26,1,103
7699889,Carlos,Copacabana  ,Entire home/apt,999,3,0,,,1,171
7700207,Marcela,Catete  ,Entire home/apt,177,2,5,19/08/2016,0.11,1,365
7702393,Nayara,Tijuca  ,Entire home/apt,650,1,0,,,1,0
7705215,Thiago,Laranjeiras  ,Private room,500,2,0,,,1,365
7708283,Cintia,Jacarepagua  ,Entire home/apt,203,365,1,30/09/2016,0.04,2,358
7708283,Cintia,Barra da Tijuca,Entire home/apt,500,36,0,,,2,364
7726727,Hugo,Copacabana  ,Entire home/apt,150,2,2,02/01/2018,0.06,1,348
7730257,Jonh,Tijuca  ,Entire home/apt,868,10,0,,,1,365
7730283,Paul,Vargem Pequena ,Entire home/apt,150,2,2,10/09/2017,0.08,1,365
7738018,Vanessa,Gavea  ,Private room,101,5,1,14/03/2018,0.14,2,219
7738018,Vanessa,Gavea  ,Private room,71,1,7,06/03/2017,0.13,2,122
7739833,Enrique,Copacabana  ,Entire home/apt,169,1,0,,,1,364
7740866,Stephanie,Copacabana  ,Entire home/apt,5634,15,0,,,1,0
7742322,Denize,Copacabana  ,Entire home/apt,312,3,7,15/02/2018,0.12,1,356
7754097,Bernardo,Copacabana  ,Private room,45,2,63,23/09/2018,2.37,2,87
7754097,Bernardo,Copacabana  ,Private room,45,1,49,08/10/2018,1.87,2,56
7755423,Dora,Copacabana  ,Private room,451,5,0,,,1,364
7762462,Renan,Laranjeiras  ,Private room,192,1,1,18/02/2015,0.02,1,365
7765509,Fabricio Da Costa,Centro  ,Private room,83,4,1,16/02/2016,0.03,1,0
7783773,Francis,Leblon  ,Private room,98,2,0,,,1,88
7798907,Kim,Copacabana  ,Entire home/apt,180,2,15,10/09/2018,0.69,1,194
7802845,Thiago,Jacarepagua  ,Entire home/apt,1300,2,1,12/08/2016,0.04,1,0
7802908,Marco,Ipanema  ,Entire home/apt,180,10,0,,,1,0
7807699,Mamede,Centro  ,Private room,60,1,0,,,2,365
7807699,Mamede,Centro  ,Shared room,240,1,0,,,2,365
7809364,Chantal,Ipanema  ,Entire home/apt,548,1,9,21/08/2016,0.17,1,0
7810321,Marco Cesar,Recreio dos Bandeirantes,Private room,199,1,0,,,1,365
7811414,Priscilla,Jacarepagua  ,Private room,120,1,0,,,1,0
7812330,Alberto,Ipanema  ,Entire home/apt,560,3,30,27/08/2018,1.12,1,143
7816122,Adriaan,Ipanema  ,Entire home/apt,1476,2,47,01/10/2018,1.63,1,338
7821561,Marcia,Centro  ,Entire home/apt,222,5,17,01/01/2017,0.28,2,362
7821561,Marcia,Centro  ,Entire home/apt,71,5,6,12/09/2018,0.64,2,329
7825664,Bianca,Santa Teresa ,Private room,90,1,0,,,2,88
7825664,Bianca,Santa Teresa ,Private room,60,1,0,,,2,88
7835552,Maria Ines,Copacabana  ,Entire home/apt,500,3,2,26/03/2016,0.04,8,342
7835552,Maria Ines,Copacabana  ,Entire home/apt,451,3,0,,,8,342
7835552,Maria Ines,Copacabana  ,Entire home/apt,451,3,0,,,8,335
7835552,Maria Ines,Copacabana  ,Entire home/apt,421,3,3,03/03/2017,0.09,8,341
7835552,Maria Ines,Copacabana  ,Entire home/apt,999,7,1,22/11/2015,0.03,8,364
7835552,Maria Ines,Copacabana  ,Entire home/apt,398,3,4,02/03/2017,0.12,8,343
7835552,Maria Ines,Copacabana  ,Entire home/apt,999,3,0,,,8,148
7835552,Maria Ines,Copacabana  ,Entire home/apt,699,3,0,,,8,342
7838023,Romalo,Copacabana  ,Entire home/apt,199,4,1,14/12/2017,0.1,1,347
7849525,Laura,Copacabana  ,Entire home/apt,210,1,63,19/09/2018,1.62,1,101
7853377,Andraa,Catete  ,Entire home/apt,368,1,3,22/08/2016,0.11,1,0
7853659,Joalo,Copacabana  ,Entire home/apt,128,7,0,,,1,363
7855648,Tanila,Freguesia (Jacarepagua) ,Entire home/apt,169,3,0,,,2,0
7855648,Tanila,Recreio dos Bandeirantes,Entire home/apt,180,7,0,,,2,0
7857619,Soraia,Vargem Pequena ,Private room,349,7,0,,,1,365
7870855,Maria,Leblon  ,Entire home/apt,349,1,5,20/08/2016,0.15,1,350
7876748,Rahabi,Santa Teresa ,Entire home/apt,304,1,0,,,1,0
7877039,Paulo,Ipanema  ,Entire home/apt,500,5,3,11/09/2016,0.09,1,342
7878223,Ruy,Glaria  ,Entire home/apt,800,3,1,31/01/2018,0.12,1,365
7878402,Piero,Ipanema  ,Private room,319,2,156,17/09/2018,3.6,1,198
7897301,Rickey,Joa  ,Entire home/apt,5822,1,1,13/08/2018,0.49,1,365
7902898,Guilherme,Botafogo  ,Entire home/apt,601,2,0,,,1,0
7910376,aÅlvaro,Santa Teresa ,Entire home/apt,300,1,1,28/02/2017,0.05,1,0
7918952,Rodrigo,Maracanal  ,Entire home/apt,800,5,0,,,1,0
7923356,Helena,Copacabana  ,Private room,379,2,1,09/05/2016,0.03,1,72
7926429,Thais,Humaita  ,Private room,252,1,0,,,1,365
7926707,Sandra,Copacabana  ,Entire home/apt,188,2,7,14/02/2018,0.14,1,356
7938362,Alexis,Ipanema  ,Entire home/apt,1998,6,0,,,1,83
7938709,Bia,Catete  ,Private room,300,1,1,10/03/2014,0.02,1,365
7941179,Daniel,Barra da Tijuca,Entire home/apt,2201,1,0,,,2,0
7941179,Daniel,Copacabana  ,Entire home/apt,1499,1,0,,,2,0
7945598,Christine,Copacabana  ,Private room,195,2,0,,,2,179
7945598,Christine,Copacabana  ,Entire home/apt,391,5,1,05/01/2018,0.11,2,252
7955669,Katia,Barra da Tijuca,Private room,71,1,33,13/06/2016,0.57,15,365
7955669,Katia,Barra da Tijuca,Entire home/apt,372,1,1,29/11/2015,0.03,15,365
7955669,Katia,Barra da Tijuca,Entire home/apt,409,1,0,,,15,365
7955669,Katia,Barra da Tijuca,Private room,94,1,5,31/10/2016,0.19,15,364
7955669,Katia,Barra da Tijuca,Private room,71,1,3,26/11/2016,0.11,15,364
7955669,Katia,Barra da Tijuca,Private room,109,1,17,24/04/2016,0.29,15,365
7955669,Katia,Barra da Tijuca,Entire home/apt,458,1,9,29/09/2015,0.19,15,365
7955669,Katia,Barra da Tijuca,Private room,86,1,49,20/11/2016,0.93,15,361
7955669,Katia,Barra da Tijuca,Entire home/apt,500,1,0,,,15,365
7955669,Katia,Barra da Tijuca,Shared room,49,1,3,11/09/2016,0.11,15,365
7955669,Katia,Barra da Tijuca,Private room,75,1,3,25/09/2016,0.11,15,365
7955669,Katia,Barra da Tijuca,Private room,94,1,0,,,15,364
7955669,Katia,Barra da Tijuca,Private room,94,1,0,,,15,364
7955669,Katia,Barra da Tijuca,Entire home/apt,398,1,0,,,15,365
7955669,Katia,Barra da Tijuca,Entire home/apt,398,2,0,,,15,365
7957535,Sophia,Urca  ,Entire home/apt,218,5,8,15/04/2017,0.15,1,302
7959805,Rodrigo,Glaria  ,Entire home/apt,199,2,4,27/08/2018,0.15,1,159
7964396,Fabio,Barra da Tijuca,Entire home/apt,451,9,1,16/08/2016,0.04,1,263
7965481,Luciana,Centro  ,Private room,101,1,4,23/02/2017,0.08,3,0
7965481,Luciana,Flamengo  ,Entire home/apt,131,1,1,06/02/2017,0.05,3,0
7965481,Luciana,Flamengo  ,Entire home/apt,601,1,1,01/03/2017,0.05,3,363
7980076,Mila,Copacabana  ,Entire home/apt,131,3,1,14/08/2016,0.04,1,145
7987826,Alejandro,Santa Teresa ,Private room,180,1,0,,,1,365
7989948,Karla,Ipanema  ,Entire home/apt,1499,9,2,22/08/2016,0.06,1,363
7990764,Juliana,Jacarepagua  ,Private room,98,1,10,25/09/2017,0.36,2,179
7990764,Juliana,Jacarepagua  ,Entire home/apt,252,2,1,13/08/2016,0.04,2,0
8000736,Andrade,Copacabana  ,Private room,199,5,3,18/07/2014,0.06,14,314
8000736,Andrade,Copacabana  ,Entire home/apt,222,5,5,03/11/2016,0.1,14,359
8000736,Andrade,Copacabana  ,Entire home/apt,165,5,3,18/08/2016,0.09,14,365
8000736,Andrade,Copacabana  ,Entire home/apt,398,5,1,28/06/2014,0.02,14,355
8000736,Andrade,Copacabana  ,Entire home/apt,229,5,9,06/01/2018,0.17,14,359
8000736,Andrade,Copacabana  ,Entire home/apt,252,5,1,25/06/2014,0.02,14,365
8000736,Andrade,Copacabana  ,Entire home/apt,391,5,6,05/01/2016,0.11,14,365
8000736,Andrade,Copacabana  ,Entire home/apt,252,1,0,,,14,343
8000736,Andrade,Copacabana  ,Entire home/apt,349,1,2,14/02/2018,0.1,14,352
8000736,Andrade,Copacabana  ,Entire home/apt,222,1,0,,,14,348
8000736,Andrade,Copacabana  ,Entire home/apt,500,5,3,14/02/2018,0.11,14,354
8000736,Andrade,Copacabana  ,Entire home/apt,222,1,0,,,14,364
8000736,Andrade,Copacabana  ,Entire home/apt,834,1,1,11/12/2017,0.1,14,358
8000736,Andrade,Ipanema  ,Entire home/apt,398,5,0,,,14,99
8007140,Rosana,Leblon  ,Entire home/apt,379,2,54,01/10/2018,0.95,1,306
8015994,Maristela,Botafogo  ,Entire home/apt,169,2,12,01/03/2017,0.21,1,355
8021602,Mariana,Ipanema  ,Entire home/apt,500,8,0,,,2,179
8021602,Mariana,Salo Conrado ,Entire home/apt,999,10,0,,,2,0
8028886,Marlene,Recreio dos Bandeirantes,Private room,252,2,0,,,1,365
8031651,Jonathan,Leblon  ,Entire home/apt,657,2,3,13/01/2017,0.14,1,0
8032695,Juliana,Flamengo  ,Entire home/apt,188,1,0,,,1,178
8035162,Luciana,Recreio dos Bandeirantes,Entire home/apt,1119,7,0,,,2,365
8035162,Luciana,Recreio dos Bandeirantes,Entire home/apt,1998,7,0,,,2,358
8037152,Carla,Leme  ,Entire home/apt,349,1,4,03/01/2018,0.12,1,365
8037747,Leonardo,Barra da Tijuca,Entire home/apt,1052,3,3,24/09/2017,0.07,1,360
8040182,Celma,Copacabana  ,Private room,101,3,9,11/06/2018,0.17,1,213
8052732,Marcos,Centro  ,Entire home/apt,199,1,0,,,1,364
8057227,Adriana,Alto da Boa,Entire home/apt,131,4,1,16/03/2014,0.02,4,225
8057227,Adriana,Alto da Boa,Entire home/apt,131,6,0,,,4,225
8057227,Adriana,Alto da Boa,Entire home/apt,402,3,10,16/02/2018,0.17,4,0
8057227,Adriana,Ipanema  ,Entire home/apt,500,2,2,30/01/2018,0.22,4,365
8064375,Ana Paula,Rio Comprido ,Entire home/apt,131,2,2,13/02/2018,0.1,2,180
8064375,Ana Paula,Copacabana  ,Private room,349,2,1,14/02/2018,0.12,2,73
8070601,Aline   Andra,Copacabana  ,Entire home/apt,116,2,2,20/03/2018,0.25,1,355
8075559,Ana,Barra da Tijuca,Entire home/apt,1499,2,10,06/09/2018,0.26,1,148
8081786,Duncan,Ipanema  ,Entire home/apt,939,5,0,,,1,0
8088125,Alexandre,Copacabana  ,Entire home/apt,319,4,2,20/08/2016,0.07,1,0
8088752,Isabel,Botafogo  ,Private room,199,1,10,24/02/2018,0.16,1,365
8094215,Carlos,Copacabana  ,Entire home/apt,120,2,47,24/09/2018,0.75,1,164
8116096,Gessy,Leblon  ,Private room,379,4,5,02/01/2018,0.13,7,320
8116096,Gessy,Leblon  ,Entire home/apt,451,3,3,21/01/2018,0.11,7,170
8116096,Gessy,Leblon  ,Entire home/apt,398,4,0,,,7,364
8116096,Gessy,Leblon  ,Entire home/apt,398,3,0,,,7,329
8116096,Gessy,Leblon  ,Entire home/apt,800,5,1,14/02/2018,0.12,7,347
8116096,Gessy,Leblon  ,Private room,488,4,1,30/12/2017,0.1,7,356
8116096,Gessy,Leblon  ,Entire home/apt,379,5,0,,,7,0
8118546,Igor,Barra da Tijuca,Private room,180,1,7,25/09/2017,0.24,1,225
8119359,Fred,Ipanema  ,Entire home/apt,376,3,30,19/05/2018,1.02,1,178
8119419,Gustavo,Maracanal  ,Entire home/apt,1198,3,0,,,1,365
8123398,Eduardo,Leblon  ,Entire home/apt,376,3,0,,,1,0
8127900,Luciana,Botafogo  ,Entire home/apt,601,3,3,02/03/2017,0.11,1,362
8133337,Andrea,Barra da Tijuca,Entire home/apt,150,4,37,27/07/2018,0.6,1,64
8135602,Thomas,Botafogo  ,Private room,237,1,1,22/06/2014,0.02,2,365
8135602,Thomas,Botafogo  ,Entire home/apt,195,1,10,10/10/2018,0.21,2,365
8139732,Dennis,Barra da Tijuca,Entire home/apt,2434,15,0,,,1,0
8140796,Alexandre,Guaratiba  ,Entire home/apt,1499,1,8,04/07/2016,0.15,1,363
8141095,Anelisa,Gavea  ,Entire home/apt,1318,7,0,,,1,364
8143321,Alexandre,Copacabana  ,Entire home/apt,601,4,6,22/08/2016,0.11,1,0
8156211,Giovanna,Copacabana  ,Entire home/apt,177,4,20,03/04/2018,0.38,12,328
8156211,Giovanna,Copacabana  ,Entire home/apt,530,4,1,19/02/2016,0.03,12,351
8156211,Giovanna,Copacabana  ,Entire home/apt,319,4,13,30/08/2018,0.25,12,317
8156211,Giovanna,Ipanema  ,Entire home/apt,1100,5,5,17/08/2016,0.1,12,365
8156211,Giovanna,Copacabana  ,Entire home/apt,398,4,19,25/02/2018,0.42,12,333
8156211,Giovanna,Copacabana  ,Entire home/apt,300,2,13,03/09/2018,0.25,12,315
8156211,Giovanna,Copacabana  ,Entire home/apt,451,5,0,,,12,365
8156211,Giovanna,Copacabana  ,Entire home/apt,252,6,0,,,12,365
8156211,Giovanna,Copacabana  ,Entire home/apt,999,2,0,,,12,361
